item_id,label,answer,target_date,window_start,window_end,longitude,latitude,burned_area_ha,source_file,source_sample,fold
mesogeos-neg-14761-2021-03-19,0,no,2021-03-19,2021-02-17,2021-03-18,22.579,40.6208,,negatives.csv,14761,1
mesogeos-neg-14762-2021-03-19,0,no,2021-03-19,2021-02-17,2021-03-18,19.7093,41.0336,,negatives.csv,14762,2
mesogeos-neg-14763-2021-03-19,0,no,2021-03-19,2021-02-17,2021-03-18,1.45429,35.8682,,negatives.csv,14763,6
mesogeos-pos-00624-2021-03-20,1,yes,2021-03-20,2021-02-18,2021-03-19,-5.92627,40.1676,86.0,positives.csv,624,2
mesogeos-pos-01607-2021-03-20,1,yes,2021-03-20,2021-02-18,2021-03-19,-7.55744,41.829,30.0,positives.csv,1607,6
mesogeos-neg-14764-2021-03-20,0,no,2021-03-20,2021-02-18,2021-03-19,-5.52351,38.7882,,negatives.csv,14764,2
mesogeos-neg-14765-2021-03-20,0,no,2021-03-20,2021-02-18,2021-03-19,13.5572,42.8259,,negatives.csv,14765,4
mesogeos-neg-14766-2021-03-20,0,no,2021-03-20,2021-02-18,2021-03-19,-4.00309,35.0123,,negatives.csv,14766,2
mesogeos-neg-14767-2021-03-20,0,no,2021-03-20,2021-02-18,2021-03-19,4.29374,44.3865,,negatives.csv,14767,4
mesogeos-neg-14768-2021-03-20,0,no,2021-03-20,2021-02-18,2021-03-19,3.09553,42.3425,,negatives.csv,14768,1
mesogeos-pos-00625-2021-03-21,1,yes,2021-03-21,2021-02-19,2021-03-20,1.0616,41.4565,38.0,positives.csv,625,8
mesogeos-pos-00626-2021-03-21,1,yes,2021-03-21,2021-02-19,2021-03-20,-7.92999,41.0739,37.0,positives.csv,626,4
mesogeos-neg-14769-2021-03-21,0,no,2021-03-21,2021-02-19,2021-03-20,21.3808,38.7781,,negatives.csv,14769,7
mesogeos-neg-14770-2021-03-21,0,no,2021-03-21,2021-02-19,2021-03-20,15.7522,40.4496,,negatives.csv,14770,6
mesogeos-neg-14771-2021-03-21,0,no,2021-03-21,2021-02-19,2021-03-20,12.4395,32.475,,negatives.csv,14771,6
mesogeos-neg-14772-2021-03-21,0,no,2021-03-21,2021-02-19,2021-03-20,13.2048,42.5842,,negatives.csv,14772,8
mesogeos-neg-14773-2021-03-21,0,no,2021-03-21,2021-02-19,2021-03-20,8.50257,36.8147,,negatives.csv,14773,0
mesogeos-neg-14774-2021-03-22,0,no,2021-03-22,2021-02-20,2021-03-21,3.25664,36.4421,,negatives.csv,14774,3
mesogeos-neg-14775-2021-03-22,0,no,2021-03-22,2021-02-20,2021-03-21,-3.36875,39.3319,,negatives.csv,14775,9
mesogeos-neg-14776-2021-03-22,0,no,2021-03-22,2021-02-20,2021-03-21,-0.730677,40.7214,,negatives.csv,14776,7
mesogeos-neg-14777-2021-03-22,0,no,2021-03-22,2021-02-20,2021-03-21,22.8106,41.2954,,negatives.csv,14777,5
mesogeos-neg-14778-2021-03-22,0,no,2021-03-22,2021-02-20,2021-03-21,-6.82241,32.2333,,negatives.csv,14778,5
mesogeos-pos-03892-2021-03-23,1,yes,2021-03-23,2021-02-21,2021-03-22,2.56188,42.5741,57.0,positives.csv,3892,6
mesogeos-pos-03893-2021-03-23,1,yes,2021-03-23,2021-02-21,2021-03-22,3.25664,43.7321,32.0,positives.csv,3893,4
mesogeos-neg-14779-2021-03-23,0,no,2021-03-23,2021-02-21,2021-03-22,26.5965,39.6642,,negatives.csv,14779,4
mesogeos-neg-14780-2021-03-23,0,no,2021-03-23,2021-02-21,2021-03-22,-8.10116,32.6965,,negatives.csv,14780,5
mesogeos-neg-14781-2021-03-23,0,no,2021-03-23,2021-02-21,2021-03-22,-0.861574,40.1374,,negatives.csv,14781,8
mesogeos-neg-14782-2021-03-23,0,no,2021-03-23,2021-02-21,2021-03-22,15.5106,38.2848,,negatives.csv,14782,0
mesogeos-neg-14783-2021-03-23,0,no,2021-03-23,2021-02-21,2021-03-22,6.10615,43.3092,,negatives.csv,14783,1
mesogeos-neg-14784-2021-03-23,0,no,2021-03-23,2021-02-21,2021-03-22,12.208,43.9032,,negatives.csv,14784,6
mesogeos-neg-14785-2021-03-24,0,no,2021-03-24,2021-02-22,2021-03-23,-2.32157,34.8009,,negatives.csv,14785,0
mesogeos-neg-14786-2021-03-24,0,no,2021-03-24,2021-02-22,2021-03-23,-2.13026,34.4686,,negatives.csv,14786,6
mesogeos-neg-14787-2021-03-24,0,no,2021-03-24,2021-02-22,2021-03-23,-4.72806,42.695,,negatives.csv,14787,1
mesogeos-neg-14788-2021-03-24,0,no,2021-03-24,2021-02-22,2021-03-23,22.9818,41.2752,,negatives.csv,14788,2
mesogeos-neg-14789-2021-03-24,0,no,2021-03-24,2021-02-22,2021-03-23,-1.36502,40.2079,,negatives.csv,14789,9
mesogeos-neg-14790-2021-03-24,0,no,2021-03-24,2021-02-22,2021-03-23,-2.24102,38.4056,,negatives.csv,14790,9
mesogeos-pos-03894-2021-03-25,1,yes,2021-03-25,2021-02-23,2021-03-24,3.6896,44.0643,31.0,positives.csv,3894,9
mesogeos-pos-03901-2021-03-25,1,yes,2021-03-25,2021-02-23,2021-03-24,3.58891,43.571,36.0,positives.csv,3901,2
mesogeos-neg-14791-2021-03-25,0,no,2021-03-25,2021-02-23,2021-03-24,34.9034,32.2333,,negatives.csv,14791,4
mesogeos-neg-14792-2021-03-25,0,no,2021-03-25,2021-02-23,2021-03-24,9.39871,42.3023,,negatives.csv,14792,8
mesogeos-neg-14793-2021-03-25,0,no,2021-03-25,2021-02-23,2021-03-24,26.4253,39.8857,,negatives.csv,14793,2
mesogeos-neg-14794-2021-03-25,0,no,2021-03-25,2021-02-23,2021-03-24,10.7681,36.5428,,negatives.csv,14794,8
mesogeos-neg-14795-2021-03-25,0,no,2021-03-25,2021-02-23,2021-03-24,-5.26171,39.7448,,negatives.csv,14795,3
mesogeos-neg-14796-2021-03-25,0,no,2021-03-25,2021-02-23,2021-03-24,-1.16364,34.9217,,negatives.csv,14796,4
mesogeos-pos-05941-2021-03-26,1,yes,2021-03-26,2021-02-24,2021-03-25,18.4809,42.9265,131.0,positives.csv,5941,0
mesogeos-pos-05956-2021-03-26,1,yes,2021-03-26,2021-02-24,2021-03-25,18.8635,42.5439,69.0,positives.csv,5956,5
mesogeos-neg-14797-2021-03-26,0,no,2021-03-26,2021-02-24,2021-03-25,23.3744,41.2551,,negatives.csv,14797,8
mesogeos-neg-14798-2021-03-26,0,no,2021-03-26,2021-02-24,2021-03-25,-6.39951,42.111,,negatives.csv,14798,0
mesogeos-neg-14799-2021-03-26,0,no,2021-03-26,2021-02-24,2021-03-25,33.1313,36.2911,,negatives.csv,14799,4
mesogeos-neg-14800-2021-03-26,0,no,2021-03-26,2021-02-24,2021-03-25,23.6966,40.9832,,negatives.csv,14800,4
mesogeos-neg-14801-2021-03-26,0,no,2021-03-26,2021-02-24,2021-03-25,33.6045,36.4019,,negatives.csv,14801,7
mesogeos-neg-14802-2021-03-26,0,no,2021-03-26,2021-02-24,2021-03-25,15.9435,38.0632,,negatives.csv,14802,7
mesogeos-neg-14803-2021-03-27,0,no,2021-03-27,2021-02-25,2021-03-26,-6.85261,33.21,,negatives.csv,14803,6
mesogeos-neg-14804-2021-03-27,0,no,2021-03-27,2021-02-25,2021-03-26,-5.32213,42.4432,,negatives.csv,14804,9
mesogeos-neg-14805-2021-03-27,0,no,2021-03-27,2021-02-25,2021-03-26,30.3422,38.7278,,negatives.csv,14805,2
mesogeos-neg-14806-2021-03-27,0,no,2021-03-27,2021-02-25,2021-03-26,30.4529,36.7341,,negatives.csv,14806,8
mesogeos-neg-14807-2021-03-27,0,no,2021-03-27,2021-02-25,2021-03-26,9.97264,35.7272,,negatives.csv,14807,1
mesogeos-pos-00627-2021-03-28,1,yes,2021-03-28,2021-02-26,2021-03-27,-7.87965,41.0839,35.0,positives.csv,627,0
mesogeos-pos-01605-2021-03-28,1,yes,2021-03-28,2021-02-26,2021-03-27,-6.96337,42.1311,184.0,positives.csv,1605,8
mesogeos-neg-14808-2021-03-28,0,no,2021-03-28,2021-02-26,2021-03-27,-6.25854,33.1697,,negatives.csv,14808,4
mesogeos-neg-14809-2021-03-28,0,no,2021-03-28,2021-02-26,2021-03-27,13.3357,32.7065,,negatives.csv,14809,9
mesogeos-neg-14810-2021-03-28,0,no,2021-03-28,2021-02-26,2021-03-27,21.3304,38.7681,,negatives.csv,14810,5
mesogeos-neg-14811-2021-03-28,0,no,2021-03-28,2021-02-26,2021-03-27,-6.62103,32.1628,,negatives.csv,14811,0
mesogeos-neg-14812-2021-03-28,0,no,2021-03-28,2021-02-26,2021-03-27,23.2435,38.9996,,negatives.csv,14812,7
mesogeos-neg-14813-2021-03-28,0,no,2021-03-28,2021-02-26,2021-03-27,-2.85523,38.5264,,negatives.csv,14813,4
mesogeos-neg-14814-2021-03-29,0,no,2021-03-29,2021-02-27,2021-03-28,2.82367,34.7103,,negatives.csv,14814,8
mesogeos-neg-14815-2021-03-29,0,no,2021-03-29,2021-02-27,2021-03-28,35.568,33.2704,,negatives.csv,14815,4
mesogeos-neg-14816-2021-03-29,0,no,2021-03-29,2021-02-27,2021-03-28,22.5991,37.4088,,negatives.csv,14816,6
mesogeos-neg-14817-2021-03-29,0,no,2021-03-29,2021-02-27,2021-03-28,4.8576,43.4803,,negatives.csv,14817,2
mesogeos-neg-14818-2021-03-29,0,no,2021-03-29,2021-02-27,2021-03-28,-6.35923,37.59,,negatives.csv,14818,3
mesogeos-neg-14819-2021-03-29,0,no,2021-03-29,2021-02-27,2021-03-28,9.09664,40.8423,,negatives.csv,14819,8
mesogeos-pos-05969-2021-03-30,1,yes,2021-03-30,2021-02-28,2021-03-29,19.0146,42.5439,226.0,positives.csv,5969,4
mesogeos-neg-14820-2021-03-30,0,no,2021-03-30,2021-02-28,2021-03-29,-6.60089,39.7347,,negatives.csv,14820,5
mesogeos-neg-14821-2021-03-30,0,no,2021-03-30,2021-02-28,2021-03-29,-2.43233,41.3356,,negatives.csv,14821,8
mesogeos-neg-14822-2021-03-30,0,no,2021-03-30,2021-02-28,2021-03-29,-6.13772,32.6461,,negatives.csv,14822,3
mesogeos-neg-14823-2021-03-30,0,no,2021-03-30,2021-02-28,2021-03-29,13.9499,37.439,,negatives.csv,14823,6
mesogeos-neg-14824-2021-03-30,0,no,2021-03-30,2021-02-28,2021-03-29,8.86505,36.563,,negatives.csv,14824,1
mesogeos-pos-01606-2021-03-31,1,yes,2021-03-31,2021-03-01,2021-03-30,-7.18489,41.8592,155.0,positives.csv,1606,0
mesogeos-pos-02959-2021-03-31,1,yes,2021-03-31,2021-03-01,2021-03-30,9.34836,42.5339,47.0,positives.csv,2959,5
mesogeos-pos-05967-2021-03-31,1,yes,2021-03-31,2021-03-01,2021-03-30,18.9542,42.403,86.0,positives.csv,5967,5
mesogeos-pos-05971-2021-03-31,1,yes,2021-03-31,2021-03-01,2021-03-30,17.7962,42.9165,471.0,positives.csv,5971,9
mesogeos-pos-06497-2021-03-31,1,yes,2021-03-31,2021-03-01,2021-03-30,21.0183,41.0134,190.0,positives.csv,6497,1
mesogeos-neg-14825-2021-03-31,0,no,2021-03-31,2021-03-01,2021-03-30,-6.21827,41.6377,,negatives.csv,14825,4
mesogeos-neg-14826-2021-03-31,0,no,2021-03-31,2021-03-01,2021-03-30,15.5509,40.1979,,negatives.csv,14826,8
mesogeos-neg-14827-2021-03-31,0,no,2021-03-31,2021-03-01,2021-03-30,9.15705,39.5232,,negatives.csv,14827,3
mesogeos-neg-14828-2021-03-31,0,no,2021-03-31,2021-03-01,2021-03-30,-4.26489,38.4358,,negatives.csv,14828,0
mesogeos-neg-14829-2021-03-31,0,no,2021-03-31,2021-03-01,2021-03-30,-3.81178,34.378,,negatives.csv,14829,6
mesogeos-neg-14830-2021-03-31,0,no,2021-03-31,2021-03-01,2021-03-30,-5.40268,34.4485,,negatives.csv,14830,7
mesogeos-pos-05972-2021-04-01,1,yes,2021-04-01,2021-03-02,2021-03-31,18.7931,42.6043,103.0,positives.csv,5972,9
mesogeos-neg-14831-2021-04-01,0,no,2021-04-01,2021-03-02,2021-03-31,10.1136,44.2859,,negatives.csv,14831,5
mesogeos-neg-14832-2021-04-01,0,no,2021-04-01,2021-03-02,2021-03-31,0.0949784,34.9922,,negatives.csv,14832,1
mesogeos-neg-14833-2021-04-01,0,no,2021-04-01,2021-03-02,2021-03-31,-6.06723,41.9197,,negatives.csv,14833,3
mesogeos-neg-14834-2021-04-01,0,no,2021-04-01,2021-03-02,2021-03-31,16.598,39.3722,,negatives.csv,14834,7
mesogeos-neg-14835-2021-04-01,0,no,2021-04-01,2021-03-02,2021-03-31,-6.32903,34.4082,,negatives.csv,14835,3
mesogeos-neg-14836-2021-04-01,0,no,2021-04-01,2021-03-02,2021-03-31,20.0819,40.359,,negatives.csv,14836,2
mesogeos-pos-05968-2021-04-02,1,yes,2021-04-02,2021-03-03,2021-04-01,18.5615,42.7151,50.0,positives.csv,5968,4
mesogeos-neg-14837-2021-04-02,0,no,2021-04-02,2021-03-03,2021-04-01,-5.6242,33.0791,,negatives.csv,14837,1
mesogeos-neg-14838-2021-04-02,0,no,2021-04-02,2021-03-03,2021-04-01,9.47926,39.5736,,negatives.csv,14838,8
mesogeos-neg-14839-2021-04-02,0,no,2021-04-02,2021-03-03,2021-04-01,1.25291,35.7776,,negatives.csv,14839,0
mesogeos-neg-14840-2021-04-02,0,no,2021-04-02,2021-03-03,2021-04-01,2.64243,43.722,,negatives.csv,14840,9
mesogeos-neg-14841-2021-04-02,0,no,2021-04-02,2021-03-03,2021-04-01,-5.86585,35.2137,,negatives.csv,14841,1
mesogeos-neg-14842-2021-04-03,0,no,2021-04-03,2021-03-04,2021-04-02,13.0537,42.1412,,negatives.csv,14842,6
mesogeos-neg-14843-2021-04-03,0,no,2021-04-03,2021-03-04,2021-04-02,8.98588,39.5333,,negatives.csv,14843,5
mesogeos-neg-14844-2021-04-03,0,no,2021-04-03,2021-03-04,2021-04-02,4.01181,44.2657,,negatives.csv,14844,8
mesogeos-neg-14845-2021-04-03,0,no,2021-04-03,2021-03-04,2021-04-02,16.6383,39.201,,negatives.csv,14845,1
mesogeos-neg-14846-2021-04-03,0,no,2021-04-03,2021-03-04,2021-04-02,29.8891,39.8756,,negatives.csv,14846,6
mesogeos-neg-14847-2021-04-04,0,no,2021-04-04,2021-03-05,2021-04-03,17.4136,43.2689,,negatives.csv,14847,9
mesogeos-neg-14848-2021-04-04,0,no,2021-04-04,2021-03-05,2021-04-03,8.57305,39.5635,,negatives.csv,14848,5
mesogeos-neg-14849-2021-04-04,0,no,2021-04-04,2021-03-05,2021-04-03,-4.22461,38.5365,,negatives.csv,14849,6
mesogeos-neg-14850-2021-04-04,0,no,2021-04-04,2021-03-05,2021-04-03,-6.34916,34.2773,,negatives.csv,14850,5
mesogeos-neg-14851-2021-04-04,0,no,2021-04-04,2021-03-05,2021-04-03,-6.41965,40.6812,,negatives.csv,14851,2
mesogeos-neg-14852-2021-04-04,0,no,2021-04-04,2021-03-05,2021-04-03,16.1852,43.7723,,negatives.csv,14852,8
mesogeos-neg-14853-2021-04-05,0,no,2021-04-05,2021-03-06,2021-04-04,-7.00365,40.4294,,negatives.csv,14853,7
mesogeos-neg-14854-2021-04-05,0,no,2021-04-05,2021-03-06,2021-04-04,5.34091,43.7723,,negatives.csv,14854,6
mesogeos-neg-14855-2021-04-05,0,no,2021-04-05,2021-03-06,2021-04-04,-7.90985,40.0972,,negatives.csv,14855,3
mesogeos-neg-14856-2021-04-05,0,no,2021-04-05,2021-03-06,2021-04-04,2.77332,43.6918,,negatives.csv,14856,7
mesogeos-neg-14857-2021-04-05,0,no,2021-04-05,2021-03-06,2021-04-04,-7.22516,41.5672,,negatives.csv,14857,0
mesogeos-neg-14858-2021-04-06,0,no,2021-04-06,2021-03-07,2021-04-05,-6.09744,39.8555,,negatives.csv,14858,9
mesogeos-neg-14859-2021-04-06,0,no,2021-04-06,2021-03-07,2021-04-05,-3.76144,40.953,,negatives.csv,14859,8
mesogeos-neg-14860-2021-04-06,0,no,2021-04-06,2021-03-07,2021-04-05,1.39388,36.3112,,negatives.csv,14860,8
mesogeos-neg-14861-2021-04-06,0,no,2021-04-06,2021-03-07,2021-04-05,-0.539367,38.7479,,negatives.csv,14861,9
mesogeos-neg-14862-2021-04-06,0,no,2021-04-06,2021-03-07,2021-04-05,22.6495,37.4188,,negatives.csv,14862,5
mesogeos-neg-14863-2021-04-06,0,no,2021-04-06,2021-03-07,2021-04-05,16.3664,40.9732,,negatives.csv,14863,8
mesogeos-neg-14864-2021-04-07,0,no,2021-04-07,2021-03-08,2021-04-06,4.25346,36.5126,,negatives.csv,14864,1
mesogeos-neg-14865-2021-04-07,0,no,2021-04-07,2021-03-08,2021-04-06,-5.73496,35.254,,negatives.csv,14865,7
mesogeos-neg-14866-2021-04-07,0,no,2021-04-07,2021-03-08,2021-04-06,-3.91247,41.9297,,negatives.csv,14866,7
mesogeos-neg-14867-2021-04-07,0,no,2021-04-07,2021-03-08,2021-04-06,-1.45564,41.2652,,negatives.csv,14867,8
mesogeos-neg-14868-2021-04-07,0,no,2021-04-07,2021-03-08,2021-04-06,-3.77151,40.5704,,negatives.csv,14868,2
mesogeos-neg-14869-2021-04-08,0,no,2021-04-08,2021-03-09,2021-04-07,-1.99937,40.5805,,negatives.csv,14869,6
mesogeos-neg-14870-2021-04-08,0,no,2021-04-08,2021-03-09,2021-04-07,22.1662,39.785,,negatives.csv,14870,3
mesogeos-neg-14871-2021-04-08,0,no,2021-04-08,2021-03-09,2021-04-07,-7.00365,40.077,,negatives.csv,14871,2
mesogeos-neg-14872-2021-04-08,0,no,2021-04-08,2021-03-09,2021-04-07,-0.277574,38.9795,,negatives.csv,14872,5
mesogeos-neg-14873-2021-04-08,0,no,2021-04-08,2021-03-09,2021-04-07,-7.12447,39.3621,,negatives.csv,14873,9
mesogeos-neg-14874-2021-04-08,0,no,2021-04-08,2021-03-09,2021-04-07,21.844,37.4792,,negatives.csv,14874,6
mesogeos-neg-14875-2021-04-09,0,no,2021-04-09,2021-03-10,2021-04-08,11.4226,43.9133,,negatives.csv,14875,8
mesogeos-neg-14876-2021-04-09,0,no,2021-04-09,2021-03-10,2021-04-08,6.62974,44.165,,negatives.csv,14876,9
mesogeos-neg-14877-2021-04-09,0,no,2021-04-09,2021-03-10,2021-04-08,10.8788,43.1883,,negatives.csv,14877,5
mesogeos-neg-14878-2021-04-09,0,no,2021-04-09,2021-03-10,2021-04-08,22.428,37.731,,negatives.csv,14878,0
mesogeos-neg-14879-2021-04-09,0,no,2021-04-09,2021-03-10,2021-04-08,8.16022,35.3446,,negatives.csv,14879,7
mesogeos-neg-14880-2021-04-09,0,no,2021-04-09,2021-03-10,2021-04-08,-5.37247,40.3388,,negatives.csv,14880,5
mesogeos-neg-14881-2021-04-10,0,no,2021-04-10,2021-03-11,2021-04-09,8.97581,39.7448,,negatives.csv,14881,3
mesogeos-neg-14882-2021-04-10,0,no,2021-04-10,2021-03-11,2021-04-09,-7.25537,38.0431,,negatives.csv,14882,8
mesogeos-neg-14883-2021-04-10,0,no,2021-04-10,2021-03-11,2021-04-09,-8.48379,37.9525,,negatives.csv,14883,7
mesogeos-neg-14884-2021-04-10,0,no,2021-04-10,2021-03-11,2021-04-09,28.8721,37.8316,,negatives.csv,14884,1
mesogeos-neg-14885-2021-04-10,0,no,2021-04-10,2021-03-11,2021-04-09,29.3554,37.1973,,negatives.csv,14885,3
mesogeos-neg-14886-2021-04-10,0,no,2021-04-10,2021-03-11,2021-04-09,14.4936,37.9726,,negatives.csv,14886,7
mesogeos-neg-14887-2021-04-11,0,no,2021-04-11,2021-03-12,2021-04-10,-6.80227,41.5169,,negatives.csv,14887,1
mesogeos-neg-14888-2021-04-11,0,no,2021-04-11,2021-03-12,2021-04-10,-0.257436,42.2016,,negatives.csv,14888,5
mesogeos-neg-14889-2021-04-11,0,no,2021-04-11,2021-03-12,2021-04-10,-0.690401,39.926,,negatives.csv,14889,2
mesogeos-neg-14890-2021-04-11,0,no,2021-04-11,2021-03-12,2021-04-10,8.80464,39.2312,,negatives.csv,14890,2
mesogeos-neg-14891-2021-04-11,0,no,2021-04-11,2021-03-12,2021-04-10,-4.41592,37.0261,,negatives.csv,14891,4
mesogeos-neg-14892-2021-04-11,0,no,2021-04-11,2021-03-12,2021-04-10,-0.650126,41.537,,negatives.csv,14892,9
mesogeos-neg-14893-2021-04-12,0,no,2021-04-12,2021-03-13,2021-04-11,20.0416,41.7082,,negatives.csv,14893,9
mesogeos-neg-14894-2021-04-12,0,no,2021-04-12,2021-03-13,2021-04-11,0.155392,40.4899,,negatives.csv,14894,6
mesogeos-neg-14895-2021-04-12,0,no,2021-04-12,2021-03-13,2021-04-11,-1.09316,38.8385,,negatives.csv,14895,1
mesogeos-neg-14896-2021-04-12,0,no,2021-04-12,2021-03-13,2021-04-11,-2.50282,41.8995,,negatives.csv,14896,5
mesogeos-neg-14897-2021-04-12,0,no,2021-04-12,2021-03-13,2021-04-11,28.6808,36.8147,,negatives.csv,14897,0
mesogeos-neg-14898-2021-04-12,0,no,2021-04-12,2021-03-13,2021-04-11,2.49139,36.4119,,negatives.csv,14898,6
mesogeos-neg-14899-2021-04-13,0,no,2021-04-13,2021-03-14,2021-04-12,9.51954,40.0368,,negatives.csv,14899,4
mesogeos-neg-14900-2021-04-13,0,no,2021-04-13,2021-03-14,2021-04-12,-2.42226,42.3526,,negatives.csv,14900,4
mesogeos-neg-14901-2021-04-13,0,no,2021-04-13,2021-03-14,2021-04-12,12.802,37.8417,,negatives.csv,14901,7
mesogeos-neg-14902-2021-04-13,0,no,2021-04-13,2021-03-14,2021-04-12,-0.710539,39.6038,,negatives.csv,14902,5
mesogeos-neg-14903-2021-04-13,0,no,2021-04-13,2021-03-14,2021-04-12,2.57195,42.2721,,negatives.csv,14903,2
mesogeos-neg-14904-2021-04-13,0,no,2021-04-13,2021-03-14,2021-04-12,35.3263,32.1225,,negatives.csv,14904,8
mesogeos-neg-14905-2021-04-14,0,no,2021-04-14,2021-03-15,2021-04-13,12.9531,42.2922,,negatives.csv,14905,7
mesogeos-neg-14906-2021-04-14,0,no,2021-04-14,2021-03-15,2021-04-13,27.251,39.4427,,negatives.csv,14906,3
mesogeos-neg-14907-2021-04-14,0,no,2021-04-14,2021-03-15,2021-04-13,-7.57758,38.909,,negatives.csv,14907,7
mesogeos-neg-14908-2021-04-14,0,no,2021-04-14,2021-03-15,2021-04-13,23.5154,38.1438,,negatives.csv,14908,1
mesogeos-neg-14909-2021-04-14,0,no,2021-04-14,2021-03-15,2021-04-13,3.32712,39.6139,,negatives.csv,14909,8
mesogeos-neg-14910-2021-04-14,0,no,2021-04-14,2021-03-15,2021-04-13,8.3616,35.5158,,negatives.csv,14910,1
mesogeos-neg-14911-2021-04-15,0,no,2021-04-15,2021-03-16,2021-04-14,4.39443,34.4283,,negatives.csv,14911,2
mesogeos-neg-14912-2021-04-15,0,no,2021-04-15,2021-03-16,2021-04-14,-6.56061,34.1665,,negatives.csv,14912,5
mesogeos-neg-14913-2021-04-15,0,no,2021-04-15,2021-03-16,2021-04-14,-4.18433,40.4697,,negatives.csv,14913,7
mesogeos-neg-14914-2021-04-15,0,no,2021-04-15,2021-03-16,2021-04-14,7.10298,36.4119,,negatives.csv,14914,1
mesogeos-neg-14915-2021-04-15,0,no,2021-04-15,2021-03-16,2021-04-14,-3.30833,40.0166,,negatives.csv,14915,3
mesogeos-neg-14916-2021-04-15,0,no,2021-04-15,2021-03-16,2021-04-14,-2.30144,38.607,,negatives.csv,14916,2
mesogeos-neg-14917-2021-04-16,0,no,2021-04-16,2021-03-17,2021-04-15,-1.39523,41.4061,,negatives.csv,14917,8
mesogeos-neg-14918-2021-04-16,0,no,2021-04-16,2021-03-17,2021-04-15,1.85705,41.8894,,negatives.csv,14918,5
mesogeos-neg-14919-2021-04-16,0,no,2021-04-16,2021-03-17,2021-04-15,34.0979,36.5025,,negatives.csv,14919,9
mesogeos-neg-14920-2021-04-16,0,no,2021-04-16,2021-03-17,2021-04-15,8.54285,35.1734,,negatives.csv,14920,4
mesogeos-neg-14921-2021-04-16,0,no,2021-04-16,2021-03-17,2021-04-15,8.45222,36.3314,,negatives.csv,14921,4
mesogeos-neg-14922-2021-04-17,0,no,2021-04-17,2021-03-18,2021-04-16,4.67636,36.281,,negatives.csv,14922,3
mesogeos-neg-14923-2021-04-17,0,no,2021-04-17,2021-03-18,2021-04-16,31.1376,37.8014,,negatives.csv,14923,9
mesogeos-neg-14924-2021-04-17,0,no,2021-04-17,2021-03-18,2021-04-16,-5.29192,39.9059,,negatives.csv,14924,0
mesogeos-neg-14925-2021-04-17,0,no,2021-04-17,2021-03-18,2021-04-16,15.1783,40.7718,,negatives.csv,14925,7
mesogeos-neg-14926-2021-04-17,0,no,2021-04-17,2021-03-18,2021-04-16,-4.53675,39.6743,,negatives.csv,14926,7
mesogeos-neg-14927-2021-04-17,0,no,2021-04-17,2021-03-18,2021-04-16,-5.75509,39.3017,,negatives.csv,14927,4
mesogeos-neg-14928-2021-04-18,0,no,2021-04-18,2021-03-19,2021-04-17,-5.15096,37.2275,,negatives.csv,14928,4
mesogeos-neg-14929-2021-04-18,0,no,2021-04-18,2021-03-19,2021-04-17,1.96781,34.1565,,negatives.csv,14929,6
mesogeos-neg-14930-2021-04-18,0,no,2021-04-18,2021-03-19,2021-04-17,-7.67827,38.9795,,negatives.csv,14930,2
mesogeos-neg-14931-2021-04-18,0,no,2021-04-18,2021-03-19,2021-04-17,-5.61413,37.9726,,negatives.csv,14931,2
mesogeos-neg-14932-2021-04-18,0,no,2021-04-18,2021-03-19,2021-04-17,3.77015,36.6234,,negatives.csv,14932,0
mesogeos-neg-14933-2021-04-19,0,no,2021-04-19,2021-03-20,2021-04-18,9.12685,36.5428,,negatives.csv,14933,9
mesogeos-neg-14934-2021-04-19,0,no,2021-04-19,2021-03-20,2021-04-18,-6.5002,37.298,,negatives.csv,14934,1
mesogeos-neg-14935-2021-04-19,0,no,2021-04-19,2021-03-20,2021-04-18,10.0028,37.1268,,negatives.csv,14935,2
mesogeos-neg-14936-2021-04-19,0,no,2021-04-19,2021-03-20,2021-04-18,-6.69151,31.7399,,negatives.csv,14936,6
mesogeos-neg-14937-2021-04-19,0,no,2021-04-19,2021-03-20,2021-04-18,31.0873,37.6705,,negatives.csv,14937,7
mesogeos-neg-14938-2021-04-20,0,no,2021-04-20,2021-03-21,2021-04-19,22.1863,40.2381,,negatives.csv,14938,7
mesogeos-neg-14939-2021-04-20,0,no,2021-04-20,2021-03-21,2021-04-19,21.4009,40.4294,,negatives.csv,14939,3
mesogeos-neg-14940-2021-04-20,0,no,2021-04-20,2021-03-21,2021-04-19,35.7693,33.8544,,negatives.csv,14940,3
mesogeos-neg-14941-2021-04-20,0,no,2021-04-20,2021-03-21,2021-04-19,29.4964,39.926,,negatives.csv,14941,3
mesogeos-neg-14942-2021-04-20,0,no,2021-04-20,2021-03-21,2021-04-19,13.0135,37.9122,,negatives.csv,14942,4
mesogeos-neg-14943-2021-04-20,0,no,2021-04-20,2021-03-21,2021-04-19,-7.92999,33.0086,,negatives.csv,14943,5
mesogeos-neg-14944-2021-04-21,0,no,2021-04-21,2021-03-22,2021-04-20,20.686,39.4125,,negatives.csv,14944,7
mesogeos-neg-14945-2021-04-21,0,no,2021-04-21,2021-03-22,2021-04-20,29.6776,39.8756,,negatives.csv,14945,1
mesogeos-neg-14946-2021-04-21,0,no,2021-04-21,2021-03-22,2021-04-20,-2.8653,42.0304,,negatives.csv,14946,6
